"Priors"               
p 0.1181227103 0.1087049298 0.0645672455 0.1337142096 0.1802403643 0.1082206256 0.102470872 0.1839590429       
               
"Mu"               
s -0.0006 -0.0086 -0.0012 -0.0003 -0.0004 -0.0005 0.0024 0.0003 0.0144 -0.0227 -0.0031 0 0 0.0151 -0.0222
s 0.0001 0.0108 0.0005 0.0005 0.0006 0 -0.0025 -0.0008 -0.0226 0.0292 0.0044 0 -0.0001 -0.0222 0.0366
               
"Sigma6"               
s 0.0069 0.0078 -0.0096 0.0006 -0.0009 0.0032 -0.0053 0.0017 0.0209 0.0056 0.0003 0 0 -0.0064 0.0103
s 0.0078 0.0187 -0.0194 0.001 -0.0018 0.0068 -0.0134 0.0042 -0.0234 0.062 0.0041 0 0 -0.019 0.0285
s -0.0096 -0.0194 0.0259 -0.0013 -0.0016 0.0067 -0.0116 0.0043 -0.0101 0.0457 0.0032 0 0 -0.0124 0.0214
s 0.0006 0.001 -0.0013 0.0002 -0.0002 0.0004 -0.0005 0.0001 -0.0009 0.0027 0.0002 0 0 -0.0008 0.0014
s -0.0009 -0.0018 -0.0016 -0.0002 0.0005 -0.0008 0.001 -0.0002 0.0007 -0.0038 0 0 0 0.0009 -0.0016
s 0.0032 0.0068 0.0067 0.0004 -0.0008 0.0038 -0.0047 0.0017 -0.0002 0.013 0.0004 0 0 -0.0032 0.0059
s -0.0053 -0.0134 -0.0116 -0.0005 0.001 -0.0047 0.0083 -0.0028 0.0073 -0.03 -0.0017 0 0 0.0085 -0.0136
s 0.0017 0.0042 0.0043 0.0001 -0.0002 0.0017 -0.0028 0.0012 -0.0014 0.0095 0.0007 0 0 -0.0024 0.004
s 0.0209 -0.0234 -0.0101 -0.0009 0.0007 -0.0002 0.0073 -0.0014 0.2098 0.0845 0.0138 0 0 0.0247 -0.0306
s 0.0056 0.062 0.0457 0.0027 -0.0038 0.013 -0.03 0.0095 0.0845 0.0659 0.0066 0 0 -0.0493 0.073
s 0.0003 0.0041 0.0032 0.0002 0 0.0004 -0.0017 0.0007 0.0138 0.0066 0.004 0 0 -0.0033 0.0041
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 -0.0001
s -0.0064 -0.019 -0.0124 -0.0008 0.0009 -0.0032 0.0085 -0.0024 0.0247 -0.0493 -0.0033 0 0.0001 0.021 -0.0301
s 0.0103 0.0285 0.0214 0.0014 -0.0016 0.0059 -0.0136 0.004 -0.0306 0.073 0.0041 0 -0.0001 -0.0301 0.0509
               
"Sigma7"               
s 0.0032 0.002 -0.0042 0.0002 -0.0002 0.0012 -0.0024 0.0004 0.0055 0.0018 0 0 0 -0.0011 0.0019
s 0.002 0.0031 -0.0059 0.0003 -0.0004 0.0035 -0.0068 0.0013 -0.0087 0.0239 0.0024 0 0 -0.0064 0.0083
s -0.0042 -0.0059 0.0133 -0.0006 -0.0002 0.0018 -0.0032 0.0007 -0.0042 0.0099 0.0013 0 0 -0.0031 0.0043
s 0.0002 0.0003 -0.0006 0.0001 -0.0001 0.0002 -0.0002 0 -0.0003 0.001 0.0002 0 0 -0.0001 0.0002
s -0.0002 -0.0004 -0.0002 -0.0001 0.0008 -0.0004 0.0003 0.0004 -0.0002 -0.0006 0.0005 0 0 0.0001 -0.0001
s 0.0012 0.0035 0.0018 0.0002 -0.0004 0.0033 -0.0031 0.0006 0.0039 -0.0005 -0.0004 0 0 -0.0001 0.0007
s -0.0024 -0.0068 -0.0032 -0.0002 0.0003 -0.0031 0.0049 -0.001 0.0002 -0.0079 0.0001 0 0 0.0022 -0.0031
s 0.0004 0.0013 0.0007 0 0.0004 0.0006 -0.001 0.0005 0.0003 0.0011 0.0002 0 0 -0.0004 0.0007
s 0.0055 -0.0087 -0.0042 -0.0003 -0.0002 0.0039 0.0002 0.0003 0.0937 0.0476 0.0105 0 0 0.01 -0.0125
s 0.0018 0.0239 0.0099 0.001 -0.0006 -0.0005 -0.0079 0.0011 0.0476 0.0415 0.0079 0 0 -0.0173 0.0207
s 0 0.0024 0.0013 0.0002 0.0005 -0.0004 0.0001 0.0002 0.0105 0.0079 0.0067 0 0 -0.0023 0.0029
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0011 -0.0064 -0.0031 -0.0001 0.0001 -0.0001 0.0022 -0.0004 0.01 -0.0173 -0.0023 0 0 0.0081 -0.0096
s 0.0019 0.0083 0.0043 0.0002 -0.0001 0.0007 -0.0031 0.0007 -0.0125 0.0207 0.0029 0 0 -0.0096 0.0125
               
"Sigma8"               
s 0.0042 0.0006 -0.0025 0.0005 -0.0009 0.0015 -0.0013 -0.0005 0.0004 -0.0023 0.0002 0 0 -0.0003 0.0002
s 0.0006 0.0004 -0.0013 0.0002 -0.0023 0.0037 -0.003 -0.0011 0.0034 0.0007 0.0002 0 0 0.0013 -0.0009
s -0.0025 -0.0013 0.0059 -0.0009 -0.0004 0.001 -0.0009 -0.0001 0.001 -0.0005 0.0001 0 0 0.0004 -0.0003
s 0.0005 0.0002 -0.0009 0.0003 -0.0008 0.0007 -0.0005 -0.0005 0.0002 0.0007 0.0001 0 0 0.0002 -0.0002
s -0.0009 -0.0023 -0.0004 -0.0008 0.0036 -0.001 0.0011 0.0025 0.0004 -0.0038 -0.0005 0 0 0.0002 -0.0003
s 0.0015 0.0037 0.001 0.0007 -0.001 0.0041 -0.0026 -0.0001 0.005 -0.0053 -0.0004 0 0 0.0023 -0.0019
s -0.0013 -0.003 -0.0009 -0.0005 0.0011 -0.0026 0.0028 0.0003 -0.003 0.0016 0.0009 0 0 -0.0011 0.0009
s -0.0005 -0.0011 -0.0001 -0.0005 0.0025 -0.0001 0.0003 0.0018 0.001 -0.0034 -0.0005 0 0 0.0004 -0.0003
s 0.0004 0.0034 0.001 0.0002 0.0004 0.005 -0.003 0.001 0.0545 0.0269 0.0044 0 0 0.0037 -0.0034
s -0.0023 0.0007 -0.0005 0.0007 -0.0038 -0.0053 0.0016 -0.0034 0.0269 0.0202 0.0034 0 0 -0.0087 0.0076
s 0.0002 0.0002 0.0001 0.0001 -0.0005 -0.0004 0.0009 -0.0005 0.0044 0.0034 0.005 0 0 -0.0006 0.0004
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0003 0.0013 0.0004 0.0002 0.0002 0.0023 -0.0011 0.0004 0.0037 -0.0087 -0.0006 0 0 0.0074 -0.0066
s 0.0002 -0.0009 -0.0003 -0.0002 -0.0003 -0.0019 0.0009 -0.0003 -0.0034 0.0076 0.0004 0 0 -0.0066 0.0062
               
"Related_Object"               
pose -0.012 0.0236 -0.00953 0 0 0 1        
grasp 0.012 -0.0236 0.00953            
name Door              
